Id,Text,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Contemplation,Confusion,Contempt,Contentment,Craving,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph
unknown,子 供,56.54555,57.20545,0.9362793,,0.014310322701931,0.013883298262953758,0.0069198221899569035,0.02282714657485485,0.011182212270796299,0.014224962331354618,0.012627748772501945,0.014392397366464138,0.11288440227508545,0.21132607758045197,0.05281631276011467,0.016897931694984436,0.014130474999547005,0.004562314599752426,0.017179574817419052,0.012577198445796967,0.07048869132995605,0.012050433084368706,0.005365781951695681,0.01450390089303255,0.019035395234823227,0.013563896529376507,0.005680693779140711,0.00823101494461298,0.01308615505695343,0.005293746944516897,0.031971607357263565,0.027533654123544693,0.009232191368937492,0.014665569178760052,0.06239251792430878,0.0342218391597271,0.020580729469656944,0.02809082344174385,0.012660879641771317,0.012737303972244263,0.010679410770535469,0.009975414723157883,0.012739168480038643,0.0348769947886467,0.015689147636294365,0.02473510056734085,0.004920336417853832,0.008757666684687138,0.01103668101131916,0.011826572939753532,0.05351784825325012,0.01152936089783907
unknown,性 別,63.715324,64.49512,0.9819336,,0.04200416058301926,0.016880882903933525,0.01934029534459114,0.04506957158446312,0.009765504859387875,0.007521213497966528,0.014422277919948101,0.035056907683610916,0.05469051003456116,0.2844797968864441,0.0665137767791748,0.05304921418428421,0.020675625652074814,0.025763100013136864,0.06294406205415726,0.009765409864485264,0.06709003448486328,0.0215818602591753,0.010989539325237274,0.011045909486711025,0.03822463005781174,0.015057372860610485,0.009374840185046196,0.007161949295550585,0.01355303730815649,0.005664189346134663,0.0431075356900692,0.00936275813728571,0.010540287010371685,0.004132505040615797,0.09591398388147354,0.0696239098906517,0.019727027043700218,0.042206354439258575,0.004564845468848944,0.04626902937889099,0.032404180616140366,0.025475595146417618,0.0099337724968791,0.01940131187438965,0.0769728273153305,0.010898863896727562,0.008933007717132568,0.00638511311262846,0.013827447779476643,0.014070065692067146,0.01958906278014183,0.022370509803295135
unknown,植 物,68.15203,68.971794,0.99560547,,0.049412909895181656,0.021591123193502426,0.02934681996703148,0.03700604662299156,0.00915700476616621,0.011520279571413994,0.018325431272387505,0.02048872411251068,0.08513107895851135,0.28052952885627747,0.06783406436443329,0.03388230502605438,0.020908957347273827,0.00880430918186903,0.030239226296544075,0.014054263941943645,0.043168265372514725,0.009141063317656517,0.006099086254835129,0.009292596019804478,0.016516100615262985,0.017830077558755875,0.00700461957603693,0.0033298677299171686,0.013465533033013344,0.004790671169757843,0.07393437623977661,0.01508861593902111,0.00925514567643404,0.00830199383199215,0.08985230326652527,0.08625508099794388,0.02436751499772072,0.027849847450852394,0.006605150178074837,0.03322961553931236,0.013170684687793255,0.016599787399172783,0.009501583874225616,0.01647251471877098,0.06236324459314346,0.012307821772992611,0.007619177456945181,0.008092459291219711,0.022275442257523537,0.007333055604249239,0.015268432907760143,0.015671297907829285
unknown,皮,74.485,74.985,0.6274414,,0.00824007112532854,0.005653137806802988,0.008669624105095863,0.04381617158651352,0.05954130366444588,0.02610999159514904,0.007820656523108482,0.054269202053546906,0.06291832774877548,0.1302373707294464,0.03596150502562523,0.015565878711640835,0.04902414605021477,0.04435145482420921,0.017318371683359146,0.00887585524469614,0.08198568224906921,0.032720841467380524,0.03693528473377228,0.04538038372993469,0.044793207198381424,0.009198406711220741,0.013328476808965206,0.007924089208245277,0.006247163750231266,0.006512971594929695,0.027595629915595055,0.03270149230957031,0.012849436141550541,0.01427115686237812,0.03476016968488693,0.025046858936548233,0.005998149514198303,0.008367682807147503,0.014643346890807152,0.009349420666694641,0.02158215641975403,0.018032753840088844,0.005849057342857122,0.012346443720161915,0.03296574950218201,0.021264199167490005,0.014180933125317097,0.022236015647649765,0.009294815361499786,0.016309216618537903,0.039166197180747986,0.007851206697523594
unknown,人,80.284996,80.784996,0.9760742,,0.011862608604133129,0.0074600460939109325,0.0043205684050917625,0.04422619193792343,0.050695985555648804,0.0267928596585989,0.016053449362516403,0.0576045997440815,0.010489529930055141,0.030924228951334953,0.024863623082637787,0.013573328964412212,0.14765441417694092,0.01881314069032669,0.010777181014418602,0.006945066154003143,0.05949164554476738,0.020267654210329056,0.01746581308543682,0.045222003012895584,0.05755811557173729,0.011986404657363892,0.01202335488051176,0.004187106154859066,0.004557253792881966,0.009422349743545055,0.06589962542057037,0.023422278463840485,0.0069784619845449924,0.02161005139350891,0.0480303093791008,0.03222077712416649,0.007173364050686359,0.0242904219776392,0.008254334330558777,0.01609853468835354,0.05979267507791519,0.013821607455611229,0.0065245246514678,0.01288972795009613,0.01164380181580782,0.01525816135108471,0.008980290032923222,0.1066775694489479,0.05126155540347099,0.007097761612385511,0.01044867467135191,0.01526635978370905
unknown,感 情,86.13492,86.954414,0.95654297,,0.008135267533361912,0.004877149593085051,0.003910550847649574,0.015903731808066368,0.04293849691748619,0.03087512031197548,0.006310158874839544,0.043415483087301254,0.06762833893299103,0.1786181926727295,0.018852895125746727,0.01882593333721161,0.07364726066589355,0.024450570344924927,0.0076048956252634525,0.011246214620769024,0.020986128598451614,0.04986416548490524,0.031204119324684143,0.05436287820339203,0.04964593052864075,0.0037576581817120314,0.014886416494846344,0.018696794286370277,0.00675204349681735,0.005191676318645477,0.008504248224198818,0.021504277363419533,0.015444078482687473,0.01415739580988884,0.01934443973004818,0.009697533212602139,0.0057650222443044186,0.011139927431941032,0.038678087294101715,0.0033010251354426146,0.038654472678899765,0.01203794777393341,0.009090788662433624,0.04095185920596123,0.012898573651909828,0.017130669206380844,0.013231571763753891,0.02882983721792698,0.009191597811877728,0.01874244585633278,0.07652448862791061,0.0022986656986176968
unknown,貧 乏,92.04558,92.82514,0.7236328,,0.03474454954266548,0.011003676801919937,0.01373501680791378,0.03685783967375755,0.043905384838581085,0.013013172894716263,0.02225848287343979,0.018448350951075554,0.04270153492689133,0.1149078831076622,0.08310562372207642,0.022692307829856873,0.0480855368077755,0.023133205249905586,0.021908318623900414,0.006443073973059654,0.07677861303091049,0.02581178769469261,0.021677732467651367,0.019060982391238213,0.026903366670012474,0.012979762628674507,0.007376284804195166,0.0036358858924359083,0.012612910941243172,0.011154870502650738,0.05172491446137428,0.018273137509822845,0.004344049375504255,0.01152727659791708,0.09766954928636551,0.030599161982536316,0.006957367993891239,0.01879027858376503,0.0061485241167247295,0.028359750285744667,0.028049034997820854,0.011352606117725372,0.004616781137883663,0.009319577366113663,0.03348251059651375,0.006892278790473938,0.005888111889362335,0.024578552693128586,0.03328840062022209,0.004252436570823193,0.01294159609824419,0.020881639793515205
unknown,え っ と,98.24922,99.10844,0.74348956,,0.019361212849617004,0.010422909632325172,0.008058074861764908,0.07428296655416489,0.040869712829589844,0.026518480852246284,0.022094035521149635,0.048001065850257874,0.03256070241332054,0.0691567063331604,0.0505966879427433,0.008877904154360294,0.07679680734872818,0.018749181181192398,0.02364744246006012,0.006098523736000061,0.07828056067228317,0.031171057373285294,0.019472870975732803,0.026151182129979134,0.05506626516580582,0.020650921389460564,0.022942863404750824,0.005169307347387075,0.01103702001273632,0.009507461450994015,0.06066514924168587,0.0245940200984478,0.010856411419808865,0.013274326920509338,0.07590794563293457,0.04269945248961449,0.011837383732199669,0.008509907871484756,0.015674782916903496,0.026880407705903053,0.023462608456611633,0.044642895460128784,0.01594189554452896,0.015635356307029724,0.04734879359602928,0.043054744601249695,0.008674876764416695,0.04702708497643471,0.04442789778113365,0.007622811943292618,0.02606792561709881,0.0452415756881237
unknown,皮,104.07652,104.57652,0.89453125,,0.011937008239328861,0.009983845986425877,0.014156846329569817,0.06353169679641724,0.06656051427125931,0.05853601545095444,0.015838978812098503,0.11865851283073425,0.03563692048192024,0.0927453339099884,0.014197575859725475,0.009559848345816135,0.07612185925245285,0.05654531344771385,0.009743394330143929,0.009787734597921371,0.025647904723882675,0.049150027334690094,0.1078944057226181,0.1196969598531723,0.04891001805663109,0.008104342967271805,0.04198670759797096,0.029968658462166786,0.010418429970741272,0.018215520307421684,0.021117378026247025,0.09025160223245621,0.03680854290723801,0.05254092440009117,0.02786392718553543,0.024626590311527252,0.007604921702295542,0.004858664236962795,0.04974532127380371,0.006224319338798523,0.02328176610171795,0.015599725767970085,0.010447452776134014,0.032172106206417084,0.017272496595978737,0.029055200517177582,0.04996764659881592,0.06850900501012802,0.01918146386742592,0.037278275936841965,0.04252878576517105,0.00466753076761961
unknown,果 物,110.4392,111.09908,0.99780273,,0.013587973080575466,0.011832996271550655,0.008629274554550648,0.02033093571662903,0.04045356437563896,0.00890999287366867,0.011026104912161827,0.006280711852014065,0.09824094921350479,0.23714202642440796,0.1416313201189041,0.014535397291183472,0.009086205624043941,0.009296193718910217,0.03394455835223198,0.019275367259979248,0.16476811468601227,0.007843270897865295,0.007704256102442741,0.012568721547722816,0.007314225193113089,0.023618048056960106,0.0025676172226667404,0.002075239084661007,0.021925000473856926,0.003588436869904399,0.06402703374624252,0.013033643364906311,0.0029606695752590895,0.009431803598999977,0.08169152587652206,0.04006335511803627,0.015120788477361202,0.015688760206103325,0.006386239547282457,0.025357091799378395,0.011475250124931335,0.015466360375285149,0.009718903340399265,0.011646373197436333,0.041034579277038574,0.03873502090573311,0.004040606319904327,0.006108015775680542,0.007479166612029076,0.003878062590956688,0.09734923392534256,0.0250797588378191
unknown,あ ん か な,116.434715,117.41435,0.6539917,,0.005827292799949646,0.0026621471624821424,0.0022578679490834475,0.009847361594438553,0.1218765527009964,0.04362379014492035,0.003353503765538335,0.05019397661089897,0.04643956571817398,0.17037023603916168,0.07978948205709457,0.023287396878004074,0.10542896389961243,0.04965075105428696,0.00797833688557148,0.010847952216863632,0.18031589686870575,0.06580276787281036,0.04295684024691582,0.06381814181804657,0.10923205316066742,0.0033416328951716423,0.02082299441099167,0.01925189606845379,0.003901546820998192,0.009022949263453484,0.01550715696066618,0.023242583498358727,0.016278347000479698,0.010686954483389854,0.02814989537000656,0.009341726079583168,0.007828252390027046,0.006227508187294006,0.031981904059648514,0.00817843247205019,0.028785934671759605,0.014220952987670898,0.009393077343702316,0.05292103439569473,0.011875255033373833,0.024667780846357346,0.02310972847044468,0.02566051296889782,0.0039553274400532246,0.023846548050642014,0.05804777890443802,0.010373522527515888
unknown,緑,123.485,123.985,0.99316406,,0.03475111722946167,0.027880769222974777,0.02674131467938423,0.07393457740545273,0.011120902374386787,0.00592203950509429,0.02980024553835392,0.02493387646973133,0.0959194228053093,0.21059127151966095,0.06914815306663513,0.0330028273165226,0.021470120176672935,0.009215772151947021,0.058868102729320526,0.016140636056661606,0.08612626045942307,0.013428888283669949,0.0063556283712387085,0.008174698799848557,0.012067294679582119,0.02730090543627739,0.005091988481581211,0.004458189941942692,0.02423972263932228,0.014709338545799255,0.09375546872615814,0.007385781966149807,0.004003812093287706,0.004805393051356077,0.1359441578388214,0.09200861304998398,0.028475148603320122,0.03416189178824425,0.004319011699408293,0.04654879868030548,0.02791781909763813,0.055553436279296875,0.021221941336989403,0.01468607597053051,0.07043790817260742,0.02622297778725624,0.004071123898029327,0.010191363282501698,0.057804174721241,0.011133052408695221,0.01938866451382637,0.027376214042305946
unknown,出 会 い,128.645,129.38501,0.7807617,,0.013760070316493511,0.003347602440044284,0.006991797126829624,0.011398252099752426,0.05340953171253204,0.023879092186689377,0.011092182248830795,0.021687041968107224,0.09817370772361755,0.2521921396255493,0.15045274794101715,0.03213775157928467,0.08108379691839218,0.03523997217416763,0.029037581756711006,0.0038319898303598166,0.10965356230735779,0.0504099577665329,0.015601960942149162,0.029633192345499992,0.053679898381233215,0.004946684464812279,0.00803508423268795,0.006508976686745882,0.007466986309736967,0.008394146338105202,0.017120281234383583,0.01728752814233303,0.01465272530913353,0.008330406621098518,0.05697594955563545,0.008112424053251743,0.0036783269606530666,0.01421829778701067,0.016549834981560707,0.032645076513290405,0.038287900388240814,0.03927038982510567,0.007856404408812523,0.02464774064719677,0.036325354129076004,0.014551740139722824,0.011172180064022541,0.028621681034564972,0.010450146161019802,0.0068136658519506454,0.053713712841272354,0.020549070090055466
unknown,久,134.765,135.265,0.88916016,,0.020914217457175255,0.009592792019248009,0.010915013961493969,0.04755556583404541,0.07643216103315353,0.01914842054247856,0.01221155934035778,0.06625952571630478,0.037046950310468674,0.07351545244455338,0.02426844649016857,0.022031914442777634,0.051679931581020355,0.0445098876953125,0.02697339840233326,0.006135821342468262,0.03848855569958687,0.050578147172927856,0.03557201102375984,0.03893652930855751,0.030582591891288757,0.005710475146770477,0.02826669253408909,0.0042027924209833145,0.0042587146162986755,0.01980663277208805,0.02746625430881977,0.012678165920078754,0.011895834468305111,0.009595959447324276,0.02675507217645645,0.01935015618801117,0.00795616302639246,0.01606323942542076,0.009589117020368576,0.02118847146630287,0.057126279920339584,0.026744909584522247,0.004693246446549892,0.01377402525395155,0.03562586009502411,0.010412970557808876,0.01783568598330021,0.03256276994943619,0.021053370088338852,0.006872640457004309,0.014740873128175735,0.011861246079206467
unknown,入 れ 物,140.13696,140.9166,0.98339844,,0.013232500292360783,0.009511667303740978,0.006786907557398081,0.012730279006063938,0.02298022247850895,0.011251341551542282,0.005240153055638075,0.021752186119556427,0.15083159506320953,0.2041344791650772,0.06222508102655411,0.017344485968351364,0.016138367354869843,0.014166735112667084,0.012566992081701756,0.009023547172546387,0.07100757956504822,0.015212100930511951,0.015436677262187004,0.023800991475582123,0.014862090349197388,0.006382237188518047,0.007455104496330023,0.004401993937790394,0.007044343277812004,0.0025681068655103445,0.022780878469347954,0.014514362439513206,0.006083502434194088,0.010201409459114075,0.0390009805560112,0.018371278420090675,0.01328701339662075,0.008689272217452526,0.008067967370152473,0.011057937517762184,0.013919934630393982,0.006245271768420935,0.0038862365763634443,0.021627826616168022,0.01816759631037712,0.012182477861642838,0.011136489920318127,0.007804097142070532,0.0062887780368328094,0.006138641852885485,0.05322963371872902,0.006788742728531361
unknown,業 会,146.80844,147.58807,0.39001465,,0.00651550805196166,0.002066351007670164,0.003238792298361659,0.016046222299337387,0.12921826541423798,0.023578576743602753,0.0028587861452251673,0.03658902645111084,0.08545943349599838,0.18190374970436096,0.11449131369590759,0.017043478786945343,0.1293993443250656,0.04747864976525307,0.009975039400160313,0.006413572933524847,0.12184933573007584,0.054538026452064514,0.034093260765075684,0.04166843369603157,0.10059818625450134,0.0032212005462497473,0.012228780426084995,0.009521056897938251,0.0036015664227306843,0.008480580523610115,0.015155518427491188,0.025674255564808846,0.011909800581634045,0.015587585978209972,0.029644634574651718,0.007361799478530884,0.0024809238966554403,0.008225779049098492,0.01258226577192545,0.0105777932330966,0.014069465920329094,0.012655550613999367,0.0035543348640203476,0.01824253238737583,0.012851059436798096,0.005801437422633171,0.014266292564570904,0.04052196070551872,0.005952197592705488,0.01436920277774334,0.0435415655374527,0.007511514704674482
unknown,不 安,152.1616,152.8214,0.9938965,,0.016450047492980957,0.015724875032901764,0.011508612893521786,0.02480456605553627,0.03443406894803047,0.03680504858493805,0.016729503870010376,0.05514637380838394,0.13113416731357574,0.16707906126976013,0.034178726375103,0.015105647966265678,0.07033183425664902,0.031231768429279327,0.027310213074088097,0.017003532499074936,0.025812113657593727,0.054061319679021835,0.03283357992768288,0.05017714202404022,0.029827259480953217,0.009514713659882545,0.02577400393784046,0.010727141052484512,0.013455900363624096,0.015654664486646652,0.01194915734231472,0.035687193274497986,0.015071336179971695,0.010449419729411602,0.03361206501722336,0.018331417813897133,0.017706086859107018,0.011968357488512993,0.029678264632821083,0.008580532856285572,0.026982279494404793,0.041962165385484695,0.02894054353237152,0.049545008689165115,0.03062686137855053,0.0724392756819725,0.02326357364654541,0.029993677511811256,0.013679055497050285,0.01000545360147953,0.08738195151090622,0.010988248512148857
unknown,罰,158.5676,159.0676,0.37524414,,0.013917197473347187,0.005918263923376799,0.007695895154029131,0.045171599835157394,0.0189223550260067,0.032357245683670044,0.011944604106247425,0.11441618949174881,0.038460515439510345,0.09203971922397614,0.05201415345072746,0.0411759652197361,0.10798602551221848,0.019562065601348877,0.0277226772159338,0.008037284016609192,0.07706397771835327,0.025711551308631897,0.028368016704916954,0.040280383080244064,0.053464118391275406,0.009863545186817646,0.02065623365342617,0.00938531942665577,0.008369231596589088,0.010881717316806316,0.0447344109416008,0.017217228189110756,0.013711423613131046,0.005307827144861221,0.060363635420799255,0.021856632083654404,0.011774055659770966,0.012692113406956196,0.028967682272195816,0.014936958439648151,0.04640130698680878,0.020382238551974297,0.01277750264853239,0.023229053243994713,0.029270406812429428,0.0359656997025013,0.013676377944648266,0.02782854624092579,0.017473479732871056,0.013670193031430244,0.045755889266729355,0.012763491831719875
unknown,後 悔,165.43768,166.25722,0.7470703,,0.03459963575005531,0.011724465526640415,0.01845470629632473,0.02919629029929638,0.024680837988853455,0.004258684813976288,0.031711965799331665,0.01085349265486002,0.0786181315779686,0.3036562502384186,0.17906063795089722,0.0330982506275177,0.026458844542503357,0.020000405609607697,0.04193347319960594,0.01170155219733715,0.09634748846292496,0.027830010280013084,0.018151788040995598,0.010211087763309479,0.01518616359680891,0.006681063678115606,0.0033678498584777117,0.005667165853083134,0.017794258892536163,0.008651871234178543,0.03350987657904625,0.009354988113045692,0.004648187197744846,0.006016006227582693,0.13127122819423676,0.025881484150886536,0.006915844511240721,0.024012304842472076,0.005246766377240419,0.020661650225520134,0.02860688418149948,0.02073272131383419,0.006264864467084408,0.009566484950482845,0.05644337832927704,0.00683218939229846,0.0034824598114937544,0.013127919286489487,0.020880626514554024,0.013791299425065517,0.025227408856153488,0.014310329221189022
