Filetype,Mod-002
Title,
Name,
Date,2025-07-31
Begin,14:33:45
End,14:58:29
Time Range, 0:24:44
Comment,


Measurement Record
Time_Sec,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
95,0.270,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
96,0.274,-0.006,1.498,1.724,0.000,0.000,0.000,0.000
97,0.270,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
98,0.266,-0.002,1.498,1.728,0.000,0.000,0.000,0.000
99,0.264,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
100,0.262,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
101,0.260,-0.006,1.494,1.726,0.000,0.000,0.000,0.000
102,0.254,-0.018,1.496,1.728,0.000,0.000,0.000,0.000
103,0.250,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
104,0.256,0.014,1.496,1.726,0.000,0.000,0.000,0.000
105,0.256,0.004,1.496,1.728,0.000,0.000,0.000,0.000
106,0.254,-0.006,1.498,1.726,0.000,0.000,0.000,0.000
107,0.250,-0.010,1.496,1.724,0.000,0.000,0.000,0.000
108,0.246,-0.010,1.496,1.728,0.000,0.000,0.000,0.000
109,0.242,-0.010,1.494,1.724,0.000,0.000,0.000,0.000
110,0.238,-0.008,1.498,1.728,0.000,0.000,0.000,0.000
111,0.236,-0.006,1.498,1.724,0.000,0.000,0.000,0.000
112,0.232,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
113,0.232,-0.008,1.500,1.726,0.000,0.000,0.000,0.000
114,0.228,-0.008,1.496,1.730,0.000,0.000,0.000,0.000
115,0.224,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
116,0.222,-0.008,1.498,1.728,0.000,0.000,0.000,0.000
117,0.224,0.008,1.496,1.728,0.000,0.000,0.000,0.000
118,0.230,0.012,1.498,1.728,0.000,0.000,0.000,0.000
119,0.228,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
120,0.226,-0.006,1.498,1.726,0.000,0.000,0.000,0.000
121,0.224,0.000,1.496,1.726,0.000,0.000,0.000,0.000
122,0.226,0.000,1.496,1.728,0.000,0.000,0.000,0.000
123,0.224,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
124,0.222,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
125,0.228,0.020,1.498,1.726,0.000,0.000,0.000,0.000
126,0.242,0.036,1.496,1.728,0.000,0.000,0.000,0.000
127,0.254,0.028,1.496,1.728,0.000,0.000,0.000,0.000
128,0.256,0.018,1.494,1.728,0.000,0.000,0.000,0.000
129,0.262,0.010,1.496,1.726,0.000,0.000,0.000,0.000
130,0.260,0.000,1.496,1.728,0.000,0.000,0.000,0.000
131,0.258,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
132,0.254,-0.004,1.496,1.724,0.000,0.000,0.000,0.000
133,0.252,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
134,0.252,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
135,0.250,-0.006,1.496,1.730,0.000,0.000,0.000,0.000
136,0.246,-0.010,1.498,1.726,0.000,0.000,0.000,0.000
137,0.248,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
138,0.240,-0.008,1.494,1.726,0.000,0.000,0.000,0.000
139,0.236,-0.006,1.496,1.728,0.000,0.000,0.000,0.000
140,0.236,-0.004,1.496,1.728,0.000,0.000,0.000,0.000
141,0.238,0.004,1.498,1.726,0.000,0.000,0.000,0.000
142,0.240,0.004,1.498,1.726,0.000,0.000,0.000,0.000
143,0.258,0.050,1.496,1.724,0.000,0.000,0.000,0.000
144,0.230,-0.078,1.498,1.726,0.000,0.000,0.000,0.000
145,0.220,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
146,0.230,0.016,1.498,1.726,0.000,0.000,0.000,0.000
147,0.226,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
148,0.236,0.036,1.498,1.726,0.000,0.000,0.000,0.000
149,0.264,0.068,1.498,1.726,0.000,0.000,0.000,0.000
150,0.280,0.044,1.496,1.728,0.000,0.000,0.000,0.000
151,0.286,0.026,1.496,1.724,0.000,0.000,0.000,0.000
152,0.288,0.016,1.506,1.726,0.000,0.000,0.000,0.000
153,0.288,0.006,1.498,1.726,0.000,0.000,0.000,0.000
154,0.290,0.006,1.498,1.726,0.000,0.000,0.000,0.000
155,0.292,0.006,1.496,1.724,0.000,0.000,0.000,0.000
156,0.296,0.008,1.496,1.726,0.000,0.000,0.000,0.000
157,0.296,0.008,1.498,1.728,0.000,0.000,0.000,0.000
158,0.294,0.002,1.496,1.732,0.000,0.000,0.000,0.000
159,0.294,0.000,1.494,1.726,0.000,0.000,0.000,0.000
160,0.294,0.002,1.496,1.726,0.000,0.000,0.000,0.000
161,0.294,0.000,1.496,1.728,0.000,0.000,0.000,0.000
162,0.292,0.000,1.498,1.728,0.000,0.000,0.000,0.000
163,0.290,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
164,0.290,0.000,1.496,1.726,0.000,0.000,0.000,0.000
165,0.290,0.002,1.498,1.726,0.000,0.000,0.000,0.000
166,0.290,0.002,1.498,1.728,0.000,0.000,0.000,0.000
167,0.292,0.002,1.506,1.728,0.000,0.000,0.000,0.000
168,0.292,0.016,1.498,1.726,0.000,0.000,0.000,0.000
169,0.278,-0.056,1.498,1.728,0.000,0.000,0.000,0.000
170,0.238,-0.084,1.496,1.726,0.000,0.000,0.000,0.000
171,0.254,0.034,1.496,1.726,0.000,0.000,0.000,0.000
172,0.270,0.040,1.496,1.726,0.000,0.000,0.000,0.000
173,0.282,0.038,1.496,1.726,0.000,0.000,0.000,0.000
174,0.292,0.028,1.496,1.728,0.000,0.000,0.000,0.000
175,0.296,0.014,1.496,1.726,0.000,0.000,0.000,0.000
176,0.296,0.008,1.498,1.728,0.000,0.000,0.000,0.000
177,0.296,0.004,1.498,1.726,0.000,0.000,0.000,0.000
178,0.296,0.004,1.498,1.726,0.000,0.000,0.000,0.000
179,0.300,0.010,1.496,1.728,0.000,0.000,0.000,0.000
180,0.298,-0.020,1.496,1.726,0.000,0.000,0.000,0.000
181,0.252,-0.104,1.496,1.726,0.000,0.000,0.000,0.000
182,0.250,0.012,1.496,1.728,0.000,0.000,0.000,0.000
183,0.278,0.052,1.496,1.726,0.000,0.000,0.000,0.000
184,0.198,-0.246,1.498,1.728,0.000,0.000,0.000,0.000
185,0.136,-0.140,1.498,1.726,0.000,0.000,0.000,0.000
186,0.146,0.002,1.494,1.726,0.000,0.000,0.000,0.000
187,0.172,0.056,1.496,1.726,0.000,0.000,0.000,0.000
188,0.174,0.006,1.496,1.726,0.000,0.000,0.000,0.000
189,0.178,0.018,1.496,1.726,0.000,0.000,0.000,0.000
190,0.186,0.020,1.496,1.728,0.000,0.000,0.000,0.000
191,0.166,-0.052,1.494,1.728,0.000,0.000,0.000,0.000
192,0.148,-0.048,1.496,1.726,0.000,0.000,0.000,0.000
193,0.156,0.016,1.496,1.726,0.000,0.000,0.000,0.000
194,0.168,0.034,1.496,1.728,0.000,0.000,0.000,0.000
195,0.186,0.054,1.496,1.728,0.000,0.000,0.000,0.000
196,0.194,0.012,1.496,1.726,0.000,0.000,0.000,0.000
197,0.192,0.016,1.498,1.724,0.000,0.000,0.000,0.000
198,0.204,0.040,1.496,1.728,0.000,0.000,0.000,0.000
199,0.220,0.044,1.498,1.728,0.000,0.000,0.000,0.000
200,0.234,0.036,1.496,1.726,0.000,0.000,0.000,0.000
201,0.238,0.022,1.498,1.734,0.000,0.000,0.000,0.000
202,0.244,0.014,1.496,1.726,0.000,0.000,0.000,0.000
203,0.244,0.012,1.496,1.728,0.000,0.000,0.000,0.000
204,0.248,0.008,1.496,1.728,0.000,0.000,0.000,0.000
205,0.248,0.004,1.496,1.726,0.000,0.000,0.000,0.000
206,0.248,0.000,1.498,1.728,0.000,0.000,0.000,0.000
207,0.250,0.010,1.498,1.726,0.000,0.000,0.000,0.000
208,0.252,0.002,1.496,1.726,0.000,0.000,0.000,0.000
209,0.250,0.000,1.496,1.728,0.000,0.000,0.000,0.000
210,0.250,0.000,1.496,1.726,0.000,0.000,0.000,0.000
211,0.250,0.002,1.496,1.726,0.000,0.000,0.000,0.000
212,0.250,0.002,1.492,1.726,0.000,0.000,0.000,0.000
213,0.252,0.008,1.496,1.728,0.000,0.000,0.000,0.000
214,0.244,-0.030,1.496,1.726,0.000,0.000,0.000,0.000
215,0.234,-0.012,1.496,1.726,0.000,0.000,0.000,0.000
216,0.242,0.018,1.496,1.726,0.000,0.000,0.000,0.000
217,0.250,0.018,1.496,1.726,0.000,0.000,0.000,0.000
218,0.252,0.010,1.494,1.726,0.000,0.000,0.000,0.000
219,0.252,0.008,1.496,1.728,0.000,0.000,0.000,0.000
220,0.256,0.006,1.496,1.726,0.000,0.000,0.000,0.000
221,0.246,-0.022,1.496,1.730,0.000,0.000,0.000,0.000
222,0.234,-0.034,1.496,1.726,0.000,0.000,0.000,0.000
223,0.232,0.000,1.496,1.726,0.000,0.000,0.000,0.000
224,0.242,0.026,1.496,1.726,0.000,0.000,0.000,0.000
225,0.250,0.022,1.496,1.726,0.000,0.000,0.000,0.000
226,0.252,0.010,1.498,1.726,0.000,0.000,0.000,0.000
227,0.230,-0.060,1.496,1.724,0.000,0.000,0.000,0.000
228,0.216,-0.024,1.496,1.726,0.000,0.000,0.000,0.000
229,0.230,0.028,1.496,1.728,0.000,0.000,0.000,0.000
230,0.240,0.026,1.496,1.728,0.000,0.000,0.000,0.000
231,0.244,0.012,1.496,1.726,0.000,0.000,0.000,0.000
232,0.246,0.006,1.498,1.726,0.000,0.000,0.000,0.000
233,0.246,0.004,1.496,1.728,0.000,0.000,0.000,0.000
234,0.246,0.000,1.496,1.726,0.000,0.000,0.000,0.000
235,0.244,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
236,0.246,0.002,1.496,1.726,0.000,0.000,0.000,0.000
237,0.244,0.002,1.496,1.726,0.000,0.000,0.000,0.000
238,0.244,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
239,0.244,0.002,1.496,1.728,0.000,0.000,0.000,0.000
240,0.246,0.002,1.496,1.728,0.000,0.000,0.000,0.000
241,0.246,0.002,1.496,1.728,0.000,0.000,0.000,0.000
242,0.246,0.000,1.496,1.726,0.000,0.000,0.000,0.000
243,0.246,0.006,1.496,1.728,0.000,0.000,0.000,0.000
244,0.248,0.000,1.496,1.728,0.000,0.000,0.000,0.000
245,0.238,-0.012,1.496,1.728,0.000,0.000,0.000,0.000
246,0.244,0.008,1.496,1.726,0.000,0.000,0.000,0.000
247,0.246,0.006,1.496,1.726,0.000,0.000,0.000,0.000
248,0.246,0.006,1.498,1.726,0.000,0.000,0.000,0.000
249,0.248,0.008,1.498,1.728,0.000,0.000,0.000,0.000
250,0.250,0.002,1.498,1.726,0.000,0.000,0.000,0.000
251,0.248,0.002,1.498,1.726,0.000,0.000,0.000,0.000
252,0.250,0.000,1.496,1.728,0.000,0.000,0.000,0.000
253,0.210,-0.102,1.496,1.728,0.000,0.000,0.000,0.000
254,0.206,-0.004,1.496,1.728,0.000,0.000,0.000,0.000
255,0.228,0.048,1.496,1.726,0.000,0.000,0.000,0.000
256,0.240,0.032,1.498,1.724,0.000,0.000,0.000,0.000
257,0.242,0.012,1.494,1.726,0.000,0.000,0.000,0.000
258,0.240,0.002,1.496,1.728,0.000,0.000,0.000,0.000
259,0.236,0.000,1.496,1.728,0.000,0.000,0.000,0.000
260,0.240,0.000,1.498,1.726,0.000,0.000,0.000,0.000
261,0.238,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
262,0.238,0.002,1.496,1.728,0.000,0.000,0.000,0.000
263,0.240,0.004,1.496,1.728,0.000,0.000,0.000,0.000
264,0.242,0.004,1.496,1.726,0.000,0.000,0.000,0.000
265,0.240,-0.002,1.494,1.726,0.000,0.000,0.000,0.000
266,0.238,0.000,1.496,1.728,0.000,0.000,0.000,0.000
267,0.244,0.018,1.496,1.726,0.000,0.000,0.000,0.000
268,0.226,-0.062,1.496,1.726,0.000,0.000,0.000,0.000
269,0.208,-0.034,1.496,1.726,0.000,0.000,0.000,0.000
270,0.226,0.034,1.496,1.726,0.000,0.000,0.000,0.000
271,0.232,0.028,1.494,1.730,0.000,0.000,0.000,0.000
272,0.236,0.010,1.496,1.726,0.000,0.000,0.000,0.000
273,0.234,0.002,1.496,1.728,0.000,0.000,0.000,0.000
274,0.234,0.000,1.496,1.726,0.000,0.000,0.000,0.000
275,0.234,0.000,1.496,1.724,0.000,0.000,0.000,0.000
276,0.232,0.004,1.498,1.726,0.000,0.000,0.000,0.000
277,0.232,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
278,0.230,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
279,0.238,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
280,0.228,-0.004,1.498,1.728,0.000,0.000,0.000,0.000
281,0.226,0.000,1.496,1.726,0.000,0.000,0.000,0.000
282,0.224,0.000,1.496,1.726,0.000,0.000,0.000,0.000
283,0.224,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
284,0.222,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
285,0.220,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
286,0.222,0.004,1.496,1.726,0.000,0.000,0.000,0.000
287,0.222,0.002,1.498,1.728,0.000,0.000,0.000,0.000
288,0.226,0.014,1.498,1.728,0.000,0.000,0.000,0.000
289,0.212,-0.042,1.498,1.726,0.000,0.000,0.000,0.000
290,0.198,-0.036,1.496,1.728,0.000,0.000,0.000,0.000
291,0.194,-0.012,1.496,1.726,0.000,0.000,0.000,0.000
292,0.194,0.002,1.496,1.728,0.000,0.000,0.000,0.000
293,0.202,0.022,1.498,1.726,0.000,0.000,0.000,0.000
294,0.208,0.012,1.498,1.728,0.000,0.000,0.000,0.000
295,0.210,0.012,1.496,1.728,0.000,0.000,0.000,0.000
296,0.182,-0.118,1.498,1.726,0.000,0.000,0.000,0.000
297,0.114,-0.130,1.498,1.726,0.000,0.000,0.000,0.000
298,0.140,0.050,1.498,1.726,0.000,0.000,0.000,0.000
299,0.172,0.072,1.498,1.726,0.000,0.000,0.000,0.000
300,0.176,0.012,1.498,1.726,0.000,0.000,0.000,0.000
301,0.168,-0.004,1.498,1.728,0.000,0.000,0.000,0.000
302,0.176,0.018,1.496,1.728,0.000,0.000,0.000,0.000
303,0.182,0.018,1.496,1.728,0.000,0.000,0.000,0.000
304,0.186,0.010,1.500,1.728,0.000,0.000,0.000,0.000
305,0.186,0.000,1.496,1.726,0.000,0.000,0.000,0.000
306,0.184,0.002,1.496,1.726,0.000,0.000,0.000,0.000
307,0.186,0.004,1.498,1.726,0.000,0.000,0.000,0.000
308,0.188,0.000,1.496,1.726,0.000,0.000,0.000,0.000
309,0.186,0.000,1.496,1.728,0.000,0.000,0.000,0.000
310,0.184,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
311,0.182,-0.004,1.500,1.726,0.000,0.000,0.000,0.000
312,0.182,0.000,1.498,1.728,0.000,0.000,0.000,0.000
313,0.182,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
314,0.184,0.004,1.496,1.726,0.000,0.000,0.000,0.000
315,0.184,0.004,1.498,1.726,0.000,0.000,0.000,0.000
316,0.180,-0.006,1.498,1.726,0.000,0.000,0.000,0.000
317,0.182,0.002,1.498,1.726,0.000,0.000,0.000,0.000
318,0.180,0.000,1.494,1.726,0.000,0.000,0.000,0.000
319,0.180,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
320,0.178,0.000,1.496,1.726,0.000,0.000,0.000,0.000
321,0.178,0.002,1.496,1.728,0.000,0.000,0.000,0.000
322,0.186,0.020,1.498,1.726,0.000,0.000,0.000,0.000
323,0.188,0.002,1.496,1.722,0.000,0.000,0.000,0.000
324,0.188,0.000,1.496,1.728,0.000,0.000,0.000,0.000
325,0.186,0.002,1.496,1.724,0.000,0.000,0.000,0.000
326,0.184,-0.010,1.498,1.726,0.000,0.000,0.000,0.000
327,0.180,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
328,0.182,0.002,1.496,1.726,0.000,0.000,0.000,0.000
329,0.178,-0.012,1.502,1.726,0.000,0.000,0.000,0.000
330,0.176,-0.002,1.502,1.728,0.000,0.000,0.000,0.000
331,0.156,-0.070,1.496,1.726,0.000,0.000,0.000,0.000
332,0.128,-0.062,1.496,1.728,0.000,0.000,0.000,0.000
333,0.120,-0.044,1.496,1.726,0.000,0.000,0.000,0.000
334,0.072,-0.134,1.496,1.728,0.000,0.000,0.000,0.000
335,0.054,-0.046,1.496,1.724,0.000,0.000,0.000,0.000
336,0.082,0.066,1.498,1.724,0.000,0.000,0.000,0.000
337,0.116,0.082,1.498,1.726,0.000,0.000,0.000,0.000
338,0.136,0.054,1.496,1.728,0.000,0.000,0.000,0.000
339,0.142,0.028,1.494,1.726,0.000,0.000,0.000,0.000
340,0.146,0.014,1.498,1.728,0.000,0.000,0.000,0.000
341,0.146,0.006,1.494,1.728,0.000,0.000,0.000,0.000
342,0.148,0.004,1.496,1.728,0.000,0.000,0.000,0.000
343,0.154,0.012,1.496,1.728,0.000,0.000,0.000,0.000
344,0.150,-0.004,1.498,1.728,0.000,0.000,0.000,0.000
345,0.152,0.004,1.496,1.726,0.000,0.000,0.000,0.000
346,0.152,0.002,1.496,1.726,0.000,0.000,0.000,0.000
347,0.150,0.000,1.496,1.726,0.000,0.000,0.000,0.000
348,0.152,0.006,1.496,1.728,0.000,0.000,0.000,0.000
349,0.148,-0.014,1.496,1.726,0.000,0.000,0.000,0.000
350,0.146,-0.002,1.498,1.728,0.000,0.000,0.000,0.000
351,0.146,0.004,1.496,1.726,0.000,0.000,0.000,0.000
352,0.148,0.002,1.496,1.722,0.000,0.000,0.000,0.000
353,0.148,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
354,0.148,0.004,1.498,1.728,0.000,0.000,0.000,0.000
355,0.146,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
356,0.148,0.008,1.494,1.728,0.000,0.000,0.000,0.000
357,0.150,0.002,1.506,1.728,0.000,0.000,0.000,0.000
358,0.152,0.002,1.498,1.728,0.000,0.000,0.000,0.000
359,0.146,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
360,0.142,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
361,0.142,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
362,0.142,0.000,1.496,1.734,0.000,0.000,0.000,0.000
363,0.142,0.004,1.498,1.726,0.000,0.000,0.000,0.000
364,0.142,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
365,0.142,0.004,1.498,1.726,0.000,0.000,0.000,0.000
366,0.142,0.002,1.496,1.724,0.000,0.000,0.000,0.000
367,0.144,0.002,1.496,1.726,0.000,0.000,0.000,0.000
368,0.144,0.004,1.496,1.726,0.000,0.000,0.000,0.000
369,0.142,0.002,1.496,1.728,0.000,0.000,0.000,0.000
370,0.142,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
371,0.152,0.026,1.496,1.724,0.000,0.000,0.000,0.000
372,0.146,-0.028,1.498,1.726,0.000,0.000,0.000,0.000
373,0.120,-0.048,1.496,1.726,0.000,0.000,0.000,0.000
374,0.126,0.010,1.496,1.726,0.000,0.000,0.000,0.000
375,0.138,0.028,1.500,1.726,0.000,0.000,0.000,0.000
376,0.142,0.018,1.496,1.726,0.000,0.000,0.000,0.000
377,0.146,0.008,1.496,1.726,0.000,0.000,0.000,0.000
378,0.144,0.002,1.498,1.728,0.000,0.000,0.000,0.000
379,0.144,0.000,1.496,1.726,0.000,0.000,0.000,0.000
380,0.144,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
381,0.144,0.000,1.496,1.726,0.000,0.000,0.000,0.000
382,0.144,-0.002,1.496,1.724,0.000,0.000,0.000,0.000
383,0.142,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
384,0.140,0.000,1.496,1.726,0.000,0.000,0.000,0.000
385,0.144,0.008,1.496,1.726,0.000,0.000,0.000,0.000
386,0.142,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
387,0.140,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
388,0.140,0.004,1.496,1.728,0.000,0.000,0.000,0.000
389,0.140,0.000,1.498,1.726,0.000,0.000,0.000,0.000
390,0.138,-0.004,1.496,1.728,0.000,0.000,0.000,0.000
391,0.138,-0.002,1.498,1.728,0.000,0.000,0.000,0.000
392,0.136,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
393,0.138,0.008,1.498,1.728,0.000,0.000,0.000,0.000
394,0.142,0.000,1.496,1.726,0.000,0.000,0.000,0.000
395,0.134,-0.008,1.498,1.728,0.000,0.000,0.000,0.000
396,0.136,0.004,1.496,1.726,0.000,0.000,0.000,0.000
397,0.136,0.002,1.496,1.728,0.000,0.000,0.000,0.000
398,0.138,0.000,1.496,1.726,0.000,0.000,0.000,0.000
399,0.134,-0.004,1.502,1.726,0.000,0.000,0.000,0.000
