Id,Text,BeginPosition,EndPosition,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Annoyance,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Determination,Disappointment,Disapproval,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Enthusiasm,Entrancement,Envy,Excitement,Fear,Gratitude,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Sarcasm,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,1,2,3,4,5,6,7,8,9,toxic,severe_toxic,obscene,threat,insult,identity_hate
unknown,飯,20,21,20.36058,20.86058,0.7104492,,0.06333916634321213,0.09155017882585526,0.03199327364563942,0.06554847210645676,0.012298713438212872,0.07787728309631348,0.025913245975971222,0.039056435227394104,0.03244049847126007,0.03931120038032532,0.035893213003873825,0.02747519686818123,0.05490563064813614,0.07923659682273865,0.02311982773244381,0.04196731373667717,0.05917998403310776,0.04704941064119339,0.0965074747800827,0.028069837018847466,0.006816177163273096,0.03402763232588768,0.023076100274920464,0.028741145506501198,0.013760737143456936,0.013765891082584858,0.2571399509906769,0.04820984601974487,0.012120204046368599,0.24984709918498993,0.008227129466831684,0.020206617191433907,0.011390406638383865,0.0027498197741806507,0.12659256160259247,0.1302526742219925,0.08389898389577866,0.11107764393091202,0.017205428332090378,0.03312155604362488,0.09265238046646118,0.009734579361975193,0.036139655858278275,0.05710989236831665,0.02895662561058998,0.05759098380804062,0.02489953301846981,0.017563655972480774,0.03866356983780861,0.060298483818769455,0.01183200441300869,0.02189466916024685,0.029178833588957787,,,,,,,,,,,,,,,
unknown,後,22,23,26.156754,26.396595,0.7578125,,0.09005492180585861,0.11244495213031769,0.03356046974658966,0.07041194289922714,0.01392814889550209,0.07143940031528473,0.013549698516726494,0.04651133716106415,0.021285127848386765,0.028230369091033936,0.027657577767968178,0.02013937383890152,0.036561232060194016,0.07037695497274399,0.028967253863811493,0.04906054958701134,0.06885229796171188,0.045547399669885635,0.0885738804936409,0.030619997531175613,0.007712273858487606,0.019573897123336792,0.015840793028473854,0.03643578663468361,0.009791265241801739,0.010977551341056824,0.32950156927108765,0.04527144134044647,0.01744155026972294,0.3180042803287506,0.004124748054891825,0.02552415058016777,0.008624505251646042,0.002006882568821311,0.13970334827899933,0.16986188292503357,0.08908399939537048,0.11729325354099274,0.010830624960362911,0.03912615776062012,0.08257477730512619,0.009966193698346615,0.03366297110915184,0.03873191773891449,0.02785026840865612,0.0773719921708107,0.026709385216236115,0.013808458112180233,0.03351939097046852,0.0780097097158432,0.010327368974685669,0.01480049267411232,0.03849951550364494,,,,,,,,,,,,,,,
unknown,石,24,25,26.396595,26.896595,0.65283203,,0.046938247978687286,0.06188812479376793,0.0263964980840683,0.05053094029426575,0.02734551951289177,0.1547364443540573,0.021150678396224976,0.029107073321938515,0.02486659772694111,0.035727307200431824,0.02519341930747032,0.018038397654891014,0.05246936157345772,0.0651431605219841,0.030949003994464874,0.02848600223660469,0.06810834258794785,0.03298091143369675,0.190829336643219,0.049758777022361755,0.011025670915842056,0.042457420378923416,0.017763469368219376,0.016946930438280106,0.013032021932303905,0.011419839225709438,0.1997610181570053,0.03034541942179203,0.017359575256705284,0.1813819259405136,0.005856403615325689,0.0137094184756279,0.013153180480003357,0.002922534244135022,0.10215585678815842,0.08452194929122925,0.04266449064016342,0.09414245933294296,0.018417004495859146,0.023837899789214134,0.09003065526485443,0.006310656666755676,0.014948319643735886,0.07985309511423111,0.026175180450081825,0.044066403061151505,0.011827249079942703,0.020163843408226967,0.05517177656292915,0.0469161719083786,0.009659962728619576,0.0157141275703907,0.020288700237870216,,,,,,,,,,,,,,,
unknown,悩,26,27,32.127907,32.447704,0.9970703,,0.08037637919187546,0.09102339297533035,0.044539906084537506,0.06932082772254944,0.008181625045835972,0.05765525624155998,0.011731295846402645,0.044630080461502075,0.02353888936340809,0.03532793000340462,0.051152877509593964,0.03635874390602112,0.06449893116950989,0.10295319557189941,0.023617302998900414,0.07092808187007904,0.07828496396541595,0.053139910101890564,0.06462781876325607,0.021557267755270004,0.004493382293730974,0.014641055837273598,0.017559295520186424,0.031143052503466606,0.008423082530498505,0.008178030140697956,0.3099660277366638,0.052089106291532516,0.014701886102557182,0.2574372887611389,0.0033831759355962276,0.022422268986701965,0.00793065968900919,0.001379115041345358,0.17713098227977753,0.1525210738182068,0.05715978518128395,0.12331727147102356,0.008518380112946033,0.06338328123092651,0.08674306422472,0.008913581259548664,0.017413927242159843,0.028219465166330338,0.022734399884939194,0.10324685275554657,0.01393701322376728,0.011737287044525146,0.024549270048737526,0.06576038151979446,0.008206493221223354,0.010697065852582455,0.04943731799721718,,,,,,,,,,,,,,,
unknown,み,28,29,32.447704,32.947704,0.9951172,,0.09297414124011993,0.09834988415241241,0.0495455376803875,0.0828787237405777,0.005579138174653053,0.04036708176136017,0.007739522028714418,0.04759089648723602,0.021348105743527412,0.03601955249905586,0.061832159757614136,0.03548074886202812,0.05240435525774956,0.0945446565747261,0.02408045157790184,0.09394115954637527,0.07398069649934769,0.052873603999614716,0.041875921189785004,0.01678711548447609,0.0037985830567777157,0.008795611560344696,0.01420267391949892,0.03616751357913017,0.007179236970841885,0.006908767390996218,0.319356232881546,0.053087733685970306,0.015235718339681625,0.2613566815853119,0.002293315948918462,0.025601821020245552,0.006399369798600674,0.001010024338029325,0.18102675676345825,0.18336254358291626,0.06255123764276505,0.10454729944467545,0.005714962258934975,0.08348153531551361,0.08110565692186356,0.010214321315288544,0.017780540511012077,0.018709145486354828,0.02687225677073002,0.13310372829437256,0.015229515731334686,0.010016177780926228,0.01770026423037052,0.0704965814948082,0.00797941628843546,0.009526747278869152,0.06335604935884476,,,,,,,,,,,,,,,
unknown,努,30,31,38.92359,39.123466,0.5776367,,0.09091858565807343,0.10224935412406921,0.050565097481012344,0.07816185057163239,0.0049812993966042995,0.03546809405088425,0.007174481172114611,0.04773641377687454,0.015804193913936615,0.03418131172657013,0.051150187849998474,0.03721525892615318,0.04340813681483269,0.09812314808368683,0.021955281496047974,0.08544763922691345,0.07101714611053467,0.05743043124675751,0.03517373651266098,0.013625462539494038,0.0031729242764413357,0.007871055044233799,0.012363853864371777,0.036883238703012466,0.0052788592875003815,0.005309807136654854,0.38064345717430115,0.05327749252319336,0.01324403565376997,0.3300440013408661,0.0021117066498845816,0.02636810764670372,0.005032544955611229,0.000901497493032366,0.19930844008922577,0.197940856218338,0.06698860973119736,0.13377806544303894,0.004595993552356958,0.08081983029842377,0.07405676692724228,0.008450265042483807,0.017051639035344124,0.016768068075180054,0.02394341491162777,0.12297740578651428,0.01257617212831974,0.007615255657583475,0.014850050210952759,0.06946397572755814,0.005672098603099585,0.010095340199768543,0.062429238110780716,,,,,,,,,,,,,,,
unknown,力,32,33,39.123466,39.623466,0.29345703,,0.07773178070783615,0.07686664164066315,0.0459141843020916,0.07965771108865738,0.007021175231784582,0.049770619720220566,0.008508898317813873,0.04500707611441612,0.017864465713500977,0.035012029111385345,0.04964040219783783,0.0474623441696167,0.0587964728474617,0.09661110490560532,0.025701643899083138,0.07596085965633392,0.050922833383083344,0.0627555400133133,0.04207330197095871,0.019881734624505043,0.004499883856624365,0.009575773030519485,0.015903767198324203,0.03319495543837547,0.006679954938590527,0.00478170532733202,0.3353100121021271,0.0509803481400013,0.00998254306614399,0.29478543996810913,0.002796683693304658,0.023176874965429306,0.0051086293533444405,0.0012618240434676409,0.19151605665683746,0.15980523824691772,0.04771759361028671,0.10732409358024597,0.004491511266678572,0.07766961306333542,0.07857989519834518,0.009454307146370411,0.01378694362938404,0.014303469099104404,0.026050612330436707,0.11925284564495087,0.01291836891323328,0.008634037338197231,0.021052902564406395,0.07774464040994644,0.004972605034708977,0.010809699073433876,0.06732350587844849,,,,,,,,,,,,,,,
unknown,海,34,35,45.093845,45.593845,0.93408203,,0.0735917016863823,0.07605322450399399,0.05602751672267914,0.0678538903594017,0.013219489715993404,0.09866542369127274,0.010440749116241932,0.04838980734348297,0.02102668210864067,0.03628525137901306,0.044385168701410294,0.03640240803360939,0.07056671380996704,0.10461756587028503,0.029124917462468147,0.05311856046319008,0.05568728223443031,0.04102253168821335,0.10054458677768707,0.035517774522304535,0.007807085756212473,0.017777668312191963,0.01642809994518757,0.022498255595564842,0.010815384797751904,0.00734529597684741,0.2593730688095093,0.05119563639163971,0.014770742505788803,0.20141911506652832,0.003089195815846324,0.025116952136158943,0.009559981524944305,0.001986999996006489,0.16662606596946716,0.11077576875686646,0.041407279670238495,0.15137909352779388,0.007873862981796265,0.04970204830169678,0.09536755084991455,0.008457100950181484,0.01364422868937254,0.03366267681121826,0.032733749598264694,0.08270076662302017,0.012286914512515068,0.014666062779724598,0.03882172703742981,0.07483912259340286,0.00696216756477952,0.014296182431280613,0.0397011898458004,,,,,,,,,,,,,,,
unknown,マ,36,37,51.27949,51.77949,0.45581055,,0.06401904672384262,0.058270301669836044,0.04181252792477608,0.11942953616380692,0.014556685462594032,0.07239487022161484,0.010216164402663708,0.05207696929574013,0.023319099098443985,0.02305285632610321,0.024411603808403015,0.030551116913557053,0.07151786237955093,0.07900863140821457,0.029607536271214485,0.05489658936858177,0.04020070657134056,0.03904880955815315,0.06471217423677444,0.03093016892671585,0.010314309038221836,0.017214709892868996,0.01652309112250805,0.04697833210229874,0.01513881329447031,0.007403959054499865,0.3025607466697693,0.05050050467252731,0.01039433479309082,0.27787071466445923,0.003876175731420517,0.018597157672047615,0.008531765080988407,0.003600848838686943,0.15094611048698425,0.14851023256778717,0.03529158979654312,0.11022090166807175,0.009517326019704342,0.06986051797866821,0.09029219299554825,0.012056630104780197,0.012518471106886864,0.018645532429218292,0.04268745705485344,0.10946536809206009,0.01623588427901268,0.014988628216087818,0.05575670674443245,0.1425473839044571,0.006124574691057205,0.011891483329236507,0.07523561269044876,,,,,,,,,,,,,,,
unknown,飛,38,39,56.38764,56.507362,0.5566406,,0.05269021913409233,0.04759347438812256,0.06201369687914848,0.11078888177871704,0.016353806480765343,0.11580882966518402,0.011830305680632591,0.04307021573185921,0.021832404658198357,0.032354727387428284,0.03962194547057152,0.03755202889442444,0.08847197145223618,0.13378244638442993,0.03323723375797272,0.046759117394685745,0.06625702232122421,0.036078084260225296,0.12169380486011505,0.04838418588042259,0.011941514909267426,0.023068958893418312,0.019882062450051308,0.026572776958346367,0.01232684962451458,0.009944253601133823,0.24711914360523224,0.05570942908525467,0.014928505755960941,0.175494983792305,0.004109901376068592,0.013818709179759026,0.009192783385515213,0.0035612729843705893,0.1824846714735031,0.09533929824829102,0.024710334837436676,0.16251493990421295,0.011048016138374805,0.0343489795923233,0.09126613289117813,0.008284119889140129,0.01248621754348278,0.034767210483551025,0.044113822281360626,0.08044453710317612,0.017315926030278206,0.01532141212373972,0.05196934938430786,0.07328660786151886,0.008215189911425114,0.013578598387539387,0.0352419912815094,,,,,,,,,,,,,,,
unknown,び,40,41,56.507362,56.627083,0.8120117,,0.04449770599603653,0.04144316911697388,0.056866567581892014,0.10778345167636871,0.016031846404075623,0.12092145532369614,0.012401538901031017,0.03838905319571495,0.02223503589630127,0.036989305168390274,0.04058834910392761,0.039895568042993546,0.09224916249513626,0.12564454972743988,0.03162156045436859,0.04948429390788078,0.06483114510774612,0.03907899931073189,0.11840731650590897,0.04412379860877991,0.010873356834053993,0.022866563871502876,0.019649410620331764,0.026546048000454903,0.011858418583869934,0.00812054518610239,0.26777106523513794,0.05055394023656845,0.012815822847187519,0.20057138800621033,0.003998180385679007,0.014505688101053238,0.009066270664334297,0.0032224238384515047,0.18211352825164795,0.10064202547073364,0.02159765362739563,0.15533816814422607,0.009748275391757488,0.0361500084400177,0.08660069853067398,0.0086137056350708,0.010234878398478031,0.03302396088838577,0.043971408158540726,0.08276530355215073,0.013959350064396858,0.014250483363866806,0.05180278792977333,0.07576519250869751,0.006654025055468082,0.01479512732475996,0.03776891902089119,,,,,,,,,,,,,,,
unknown,跳,42,43,56.627083,56.746807,0.640625,,0.04062564671039581,0.04214702174067497,0.05139818415045738,0.11437467485666275,0.012045412324368954,0.09038656949996948,0.012553943321108818,0.038009654730558395,0.02370327338576317,0.035694971680641174,0.034766532480716705,0.04185065999627113,0.11051186919212341,0.11107102781534195,0.026552287861704826,0.048583902418613434,0.05650191381573677,0.03995785489678383,0.0874517485499382,0.03483995795249939,0.00854647345840931,0.01957441307604313,0.020671062171459198,0.036366675049066544,0.01071110274642706,0.006399780046194792,0.3186919689178467,0.05296424403786659,0.008801570162177086,0.27791860699653625,0.004162532743066549,0.013164076022803783,0.007837933488190174,0.0030804425477981567,0.18721888959407806,0.12018898129463196,0.02325539104640484,0.14309825003147125,0.0074770632199943066,0.03770970180630684,0.08308576792478561,0.008846328593790531,0.010982174426317215,0.023405706509947777,0.03823147714138031,0.08378778398036957,0.015309466980397701,0.011952575296163559,0.05007961019873619,0.08910009264945984,0.005286267027258873,0.013031254522502422,0.04531801491975784,,,,,,,,,,,,,,,
unknown,ン,44,45,56.746807,56.826622,0.8925781,,0.042433544993400574,0.04509439691901207,0.05187992751598358,0.12544624507427216,0.010882475413382053,0.07871963828802109,0.011894534341990948,0.03859366849064827,0.025995614007115364,0.032922398298978806,0.03400878235697746,0.04027961567044258,0.11244945228099823,0.11351349204778671,0.025045471265912056,0.04903971776366234,0.06291792541742325,0.039327193051576614,0.07684115320444107,0.03073791041970253,0.007940701209008694,0.018057845532894135,0.020744148641824722,0.038965947926044464,0.01160865556448698,0.006659241858869791,0.3249669373035431,0.05648011341691017,0.009455869905650616,0.2805348336696625,0.004054693039506674,0.012157558463513851,0.007790922652930021,0.0030557624995708466,0.20049062371253967,0.12408292293548584,0.025623666122555733,0.15916511416435242,0.007736528757959604,0.04109734296798706,0.08004465699195862,0.0080190384760499,0.013415376655757427,0.021778080612421036,0.036484718322753906,0.08613615483045578,0.019613508135080338,0.01201777346432209,0.04769022390246391,0.09176664054393768,0.005365252494812012,0.011558610014617443,0.0458739809691906,,,,,,,,,,,,,,,
unknown,ネ,46,47,56.826622,56.906437,0.9086914,,0.03729076310992241,0.04070401191711426,0.04590125009417534,0.11898577213287354,0.012246686965227127,0.0866621881723404,0.013351816684007645,0.03362645208835602,0.02536163292825222,0.03398744389414787,0.033880092203617096,0.0437285415828228,0.11047361046075821,0.11139243841171265,0.025904687121510506,0.0473589263856411,0.05625132471323013,0.04549625515937805,0.07590135931968689,0.03115546889603138,0.007826379500329494,0.019345054402947426,0.02170388214290142,0.035707730799913406,0.011097553186118603,0.006333936005830765,0.3335893154144287,0.05032505840063095,0.00835401564836502,0.29624316096305847,0.004463952500373125,0.011938821524381638,0.00765825854614377,0.0030100634321570396,0.20197124779224396,0.1198057308793068,0.0244453027844429,0.14547482132911682,0.007603324484080076,0.043542228639125824,0.07617177814245224,0.007871096953749657,0.012162376195192337,0.021725362166762352,0.036248791962862015,0.0824783593416214,0.016950158402323723,0.011476896703243256,0.04626190662384033,0.08390560746192932,0.005047731567174196,0.012281211093068123,0.047285087406635284,,,,,,,,,,,,,,,
unknown,ー,48,49,56.906437,56.98625,0.9243164,,0.04362592473626137,0.049566082656383514,0.05310973525047302,0.12400691956281662,0.008683019317686558,0.06426253169775009,0.012254247441887856,0.04046901687979698,0.02027449943125248,0.03134344145655632,0.03663836419582367,0.04055588319897652,0.08742240071296692,0.09981987625360489,0.02014857716858387,0.05758335813879967,0.06869044899940491,0.046872105449438095,0.059963736683130264,0.019525092095136642,0.005107060074806213,0.016839392483234406,0.01549313124269247,0.04985962063074112,0.008691273629665375,0.005781726911664009,0.37692588567733765,0.056359633803367615,0.008693632669746876,0.35993462800979614,0.003928752616047859,0.015430442988872528,0.006150383967906237,0.002378051867708564,0.19542694091796875,0.157986581325531,0.028161654248833656,0.15335798263549805,0.0070704747922718525,0.048136938363313675,0.06711043417453766,0.010413652285933495,0.01344235148280859,0.02150096371769905,0.031324248760938644,0.0994628518819809,0.01786070130765438,0.00891641154885292,0.03481917828321457,0.08872655779123306,0.004667738452553749,0.012411772273480892,0.05711723864078522,,,,,,,,,,,,,,,
